room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving
39650,4328,1500,34394,11497,2562,402,18129166,220211,1500,147226,906,7.2824188577301,74.97367284409
39721,3844,1500,30542,10209,2277,363,22467497,178003,1500,125534,750,4.5275026778743,72.387078068376
39646,3468,1500,27541,9211,2052,335,12957431,72471,1366,91805,401,83.513206701426,62.526165416131
39564,2965,1500,23414,7826,1725,281,7690703,55053,1500,72257,235,4.2833184742755,64.291154475063
39791,2889,1500,23044,7714,1701,272,18472262,76086,1062,61160,495,2.5190986539758,70.581850802206
39756,2862,1500,22910,7660,1699,273,16302417,53791,1498,60995,403,5.5030042105595,67.867481880041
39550,2739,1500,21712,7273,1621,265,13439684,31890,1308,58423,311,8.0179035139388,78.178258388605
39540,2589,1500,20510,6862,1503,245,10926476,30518,1237,58495,265,3.8419313864896,75.241822409493
39539,2519,1500,19624,6544,1433,236,7784136,39508,1357,62741,166,8.1882098084233,69.542835718725
39541,2369,1500,18574,6213,1369,221,8630825,37841,1200,61861,216,7.5622237106581,71.449901845903
39570,2349,1500,18519,6198,1335,218,9190481,29716,1405,55447,239,12.00520342961,71.547278596635
39810,2299,1500,18434,6161,1367,222,14978345,35477,1095,43557,372,5.5944239589094,61.796387014138
39800,2239,1500,17888,5980,1332,215,16763436,39079,1500,37501,382,12.531833062927,55.172615371027
39553,2189,1500,17262,5779,1258,208,9313512,26046,1248,48163,218,11.855790620349,64.641754088199
39574,2150,1500,16771,5612,1246,209,7545351,32889,1497,52447,205,7.3400859573467,73.897660219076
39547,2129,1500,16743,5603,1229,202,7656084,29473,1371,53715,189,4.2229784798206,72.289018951017
39578,2099,1500,16731,5597,1225,200,10776745,21712,1499,41985,247,7.2829801540525,77.947407199653
39559,2088,1500,16505,5515,1189,195,8432783,27816,1307,44418,214,4.9807989212487,64.827666965481
39556,1909,1500,15010,5018,1094,180,9066942,19920,1223,42256,225,9.641167614263,71.119493884561
39566,1892,1500,14759,4931,1065,174,8142536,25752,1313,49559,217,6.9139252061391,60.039548429768
39542,1782,1498,14103,4715,1052,174,7992457,23121,1138,41101,254,2.6074843779913,74.260009333179
