room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving,click_diff
11657,262,1038,2807,708,156,26,5281796,3406,1029,3174,24,8.7247262718834,29.69462560087
11653,236,997,2534,641,138,23,5064451,2928,1012,2691,15,12.092236796476,27.510812659675
11662,219,998,2559,594,131,22,3975181,2708,1003,3165,16,10.608625613894,31.181730027283
11634,236,989,2597,641,138,23,4720721,2988,1000,2863,11,26.928731032887,34.832012721059
11651,193,995,2298,524,114,19,4309962,2361,1002,2625,17,24.300310435174,29.891228900466
11663,230,1001,2494,622,138,23,4738951,2814,1015,2964,15,13.167601327365,31.138342835514
11664,245,992,2747,664,144,24,4679448,3376,996,3138,13,17.687526153403,29.248529783401
11669,223,1018,2723,605,132,22,4669864,2791,1022,3077,14,1.8585723725604,29.285729428541
11637,264,999,2912,715,156,26,5097368,3395,1008,3553,15,15.266728677116,29.537568012868
11633,232,1005,2740,629,138,23,4789430,3015,1031,3272,14,5.6405637003459,29.365989927872
11645,224,1006,2551,606,132,22,4181143,2713,1015,2830,16,9.0636235260715,29.299095846258
11638,237,1237,2689,643,138,23,4441889,3156,1239,3137,10,4.4331419611421,35.951093546417
11632,219,974,2559,594,130,22,4350726,2720,1006,2809,17,4.1680978815702,37.168635259431
11630,195,1014,2508,529,114,19,3937908,2393,1015,3040,11,9.3339526013525,26.841494680711
11659,251,987,2809,679,150,25,5228456,3086,1012,3242,9,5.6489013716589,27.241247398782
11636,194,1012,2387,528,114,19,4350384,2322,1023,2613,7,16.567728258713,26.069141410684
11644,237,987,2711,644,138,23,5006659,2825,1010,3054,13,17.965177533211,34.431609085025
11647,212,1001,2604,575,126,21,4285563,2524,1024,3110,18,2.2214611998769,30.687224099803
11648,238,999,2702,647,138,23,4787714,3156,1003,3077,16,2.13598077219,28.956701367311
11620,241,1005,2801,652,144,24,5019245,2989,1009,3198,10,17.694006630576,26.920188709153
11625,219,1012,2643,594,130,22,18446744064531284330,3026,1015,3151,26,17.016966152516,30.302054440879
11631,231,1010,2630,626,138,23,4957791,2908,1015,3004,20,8.0554286072277,31.83593702481
11629,254,1028,2771,688,150,25,5085058,3169,1025,3060,13,4.4481761771776,28.158922606078
11628,203,1232,2555,551,120,20,4511513,2528,1219,2832,12,17.670596956851,34.364538228911
11652,256,994,2687,696,150,25,5313230,3008,1005,2859,17,12.037289800708,31.502126724324
11613,196,1004,2322,533,114,19,4208534,2203,1007,2404,14,13.960702368797,25.032405587465
11609,242,1038,2788,655,144,24,4792763,3216,1035,3265,7,8.955994468856,28.936212887738
11614,210,965,2355,569,126,21,4493604,2472,1001,2649,11,18.578896210417,28.306860140621
11615,212,1017,2501,574,126,21,4816775,2506,1021,2887,12,24.294937986463,29.244409836593
11606,261,1028,2863,708,156,26,4919654,3248,1024,3288,9,13.709970083942,34.14941917344
11622,236,1003,2823,639,138,23,4355554,3059,1006,3320,15,11.81013527094,29.9582542943
11640,270,987,2935,732,162,27,5206751,3335,1014,3422,27,16.80003881089,35.866293147769
11624,241,1014,2650,654,144,24,4795036,3095,1029,3350,15,10.523013700859,29.016130418882
11618,222,990,2480,601,132,22,4722010,2763,1013,2893,15,1.9780408157984,27.737090776558
11650,238,985,2550,647,138,23,5243122,2603,1007,2669,21,8.8526123406671,26.062992740907
11642,220,1000,2589,596,132,22,4905867,2794,1016,2954,7,13.719231822583,31.545650437175
11610,226,1018,2735,612,132,22,4469386,3018,1027,3211,15,11.46381485042,28.41206479149
11616,213,974,2339,577,126,21,4275268,2574,1008,2673,10,6.2588749244764,29.154829553714
11623,216,1006,2602,586,126,21,4526802,2950,1020,3101,10,1.8291020642747,26.733757761761
11601,237,997,2713,642,138,23,4046711,3057,1022,3535,20,15.27052099371,29.928871467384
11598,227,1001,2601,617,132,22,4657734,2806,1005,2694,19,25.058654099051,27.786220388662
11611,257,1042,2817,696,150,25,4648079,3436,1040,3444,15,1.2515201662003,30.713745194852
11599,277,1007,2876,753,162,27,5415099,3043,1020,3390,15,12.309011674475,30.374668426483
11602,262,1046,2980,711,156,26,5400492,3427,1031,3402,17,10.075584178628,35.329876050014
11596,225,1015,2745,612,132,22,4333489,2882,1016,3362,16,18.653208803106,32.243268352991
11612,266,1028,2902,722,156,26,4891759,3443,1030,3947,16,1.8024645771706,31.628176905622
11600,205,1002,2510,556,120,20,4508389,2420,1002,2801,20,6.7522892296384,27.584630863143
11593,231,1012,2684,627,138,23,4549338,2944,1025,3219,20,9.3210218887695,29.272903041991
11579,216,991,2426,588,126,21,4799607,2613,1012,2793,13,20.121540880069,28.868856686522
11619,242,1000,2716,656,144,24,4209361,2659,1007,4017,10,16.513763000305,28.706752984894
11717,222,1029,2552,600,132,22,4738198,2569,1042,2623,8,11.479187338663,28.149148064166
11617,188,998,2299,512,108,18,4350899,2072,1008,2446,17,12.097098354218,37.882308596012
11604,264,1002,2934,715,156,26,5268229,3533,1013,3233,8,16.800823860865,31.910910382673
11592,215,1017,2555,585,126,21,4577049,2679,1015,3065,15,15.662068919339,30.210366746304
11688,204,1004,2261,554,120,20,4296219,2248,1018,2487,13,14.075570164923,38.746609258449
11588,319,1049,3270,864,186,32,5732111,4395,1056,4345,31,10.519936570082,33.612511825761
11587,228,994,2663,620,132,22,4234405,3061,1014,3145,18,1.968758151239,30.536024957715
11578,235,986,2599,636,138,23,5139077,3009,1000,2709,17,17.728860794173,27.73241212477
11608,247,1028,2708,669,144,24,4925325,3093,1013,3121,13,2.9882974716522,30.339859768123
11594,219,990,2535,594,129,22,4366214,2679,998,2891,13,3.6493459466933,30.377568700188
11605,252,1013,2796,684,150,25,5158649,3270,1026,3143,20,16.951830000783,31.615398492666
11589,196,1020,2567,533,114,19,18446744052754875020,2653,1020,3084,10,16.702934895104,28.739276428514
11595,235,998,2784,638,138,23,4600172,3028,1014,3448,22,6.0709756128435,29.515554689096
11574,248,1013,2773,674,144,24,4711152,3218,1022,3408,20,11.462000349084,29.663289195545
11585,251,1008,2778,681,150,25,5151492,3253,1018,3385,24,3.2834221188203,29.26543188715
11586,253,1030,2879,687,150,25,4622964,3435,1028,3547,22,11.812808209543,32.49756866651
11575,254,1033,2936,688,150,25,4876313,3457,1028,3645,14,9.8200177456116,33.337173310077
11572,255,1043,2938,693,150,25,5387107,3407,1029,3312,20,11.642672915005,30.836618175525
11581,205,998,2307,557,120,20,4000548,2321,1007,2502,8,12.101798950798,27.527116905172
11607,227,1016,2624,615,132,22,4393174,2824,1022,3049,6,18.458119244075,30.742511044016
11570,259,1026,2799,702,154,26,4625391,3575,1033,3472,19,13.699462519553,30.326574567596
11584,252,994,2736,682,150,25,5029263,3102,1009,3174,16,17.698466967601,28.532832552045
11580,203,983,2338,549,120,20,4239792,2401,1005,2588,11,9.7833103862413,27.221071149278
11577,200,1023,2456,543,120,20,4513636,2307,1019,2663,23,10.874580573753,24.950045286256
11576,280,1042,3029,757,168,28,5833142,3566,1028,3863,26,5.2818281627035,35.373346764685
11568,275,1019,3016,745,162,27,5812127,3736,1033,3472,15,14.813603539949,31.41613993206
11643,214,979,2539,580,126,21,4497927,2661,1001,2693,21,18.459265422242,27.376582565458
11552,238,1030,2778,646,138,23,4249727,2976,1026,3616,16,6.5321271999911,31.057781631513
11559,232,1011,2744,627,138,23,4124673,3005,1009,3486,11,6.0712129256113,35.742943294585
11551,276,1029,3045,748,162,27,5401276,3494,1028,3563,20,3.9417340206638,31.56035944731
11562,207,1013,2548,562,120,20,4384345,2516,1009,2843,13,25.040281525513,28.276135931358
11558,242,1060,2741,654,144,24,4700536,3285,1041,3514,13,3.8962276594335,38.067183539116
11569,239,1017,2706,648,141,24,4619709,3318,1016,3259,17,16.956377004244,28.7137670298
11571,204,1012,2512,553,120,20,4279300,2637,1022,2735,10,16.160733639684,28.70259013248
11582,252,985,2620,684,150,25,5402329,2853,1013,2803,13,7.9997668832536,29.089327982652
11555,252,1027,2842,684,150,25,4912671,3368,1036,3423,17,11.087606137708,31.031668675128
11564,195,1012,2350,528,114,19,4063065,2370,1021,2768,13,15.389425616646,29.463918394204
11548,270,1019,2990,729,162,27,5150187,3536,1028,3783,20,17.697431037376,28.390172224644
11543,212,1022,2494,574,126,21,4270952,2566,1009,2754,11,20.126171904915,30.490076513696
11540,287,991,3139,778,168,28,4893347,3668,1009,3886,14,5.2802580587687,30.717723278118
11542,203,1005,2432,549,120,20,4862229,2358,1000,2664,13,15.659593802495,27.422779547739
11561,252,1052,2946,683,150,25,4942308,3378,1053,3683,21,4.3777775604184,33.99761717876
11560,235,1049,2765,637,138,23,4594157,3067,1025,3301,14,9.0291014445997,33.059236438102
11554,246,1232,2790,669,144,24,4994672,3121,1237,3185,18,1.4892417000691,34.198154428385
11573,215,1017,2567,584,126,21,4159885,2713,1032,3053,19,3.6374403932555,28.876721693726
11565,222,1009,2564,602,132,22,4477831,2762,1005,3366,12,13.169355615617,34.98200332193
11583,247,1004,2778,671,144,24,4579078,3196,1023,3261,20,16.505220012739,28.411944887464
11537,281,1022,3085,762,168,28,5770262,3661,1015,3671,18,10.240944650989,30.141120790552
11557,235,994,2780,638,138,23,4739360,3059,1010,3287,16,3.1393425943645,30.260634635722
11524,261,1007,2907,706,156,26,4753484,3587,1016,3790,17,4.9123034433343,29.156104902832
11547,228,992,2695,621,132,22,4364839,3096,1012,3333,21,14.446906272393,28.610684393778
11539,264,1016,2997,717,156,26,5131105,3548,1027,3575,19,8.442362375213,35.721134771784
11590,258,1017,2877,702,150,25,5030699,3504,1019,3452,17,6.5526618294263,29.209334217576
11556,247,1013,2800,670,144,24,5072263,3607,1036,3333,19,15.650889505979,33.48986985412
11553,231,1034,2770,625,138,23,4439935,3267,1035,3260,15,16.710566108895,36.611465119504
11525,269,1034,3004,729,156,26,4622044,3825,1032,3822,25,4.6848082998268,30.714891296598
11541,205,986,2390,557,120,20,4192848,2522,997,2389,11,10.878302422019,25.107883785881
11523,283,1026,3035,768,168,28,4979625,3581,1034,3917,24,2.6977594574326,31.154626808425
11734,195,996,2356,530,114,19,3811216,2361,998,2738,13,10.604171781814,27.753145741407
11528,223,1018,2620,605,132,22,4648569,2932,1024,3224,13,14.265699230921,31.568223243514
11526,217,1000,2596,589,126,21,4619161,2774,1018,3206,17,22.995207612273,29.317849530614
11530,303,1021,3202,821,180,30,18446744044830052541,4067,1025,4210,21,6.6427098613023,30.902780991079
11597,195,1024,2473,529,114,19,3970564,2397,1009,2917,13,4.6809425864572,38.408180339802
11522,249,1033,2839,675,144,24,4737238,3265,1049,3589,26,9.7909770502759,30.647749522837
11520,243,1013,2716,657,144,24,4664636,3186,1033,3394,18,13.793009974247,33.198491985047
11567,254,1009,2874,688,150,25,4953394,3320,1022,3278,15,8.1213288186247,32.226318626331
11550,262,1000,2912,709,156,26,4731054,3602,1026,3594,18,9.8610963633215,30.557657901706
11521,232,1000,2722,628,138,23,4235772,3031,1008,3414,13,7.2881741771505,28.777102769705
11518,281,995,3174,762,168,28,5337990,3750,1025,3632,11,6.5674660748201,34.573479105426
