room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving
46550,100000000,1354,245650,82158,19668,3278,47052027,4807706,1112,12101890,338,19.494070342623,357.26749377376
46100,100000000,873,86895,29061,6001,999,82743747,9663183,1500,12895099,137,1.3349277605459,23.993936044329
46120,100000000,1270,197680,66099,16307,2717,154134071,15283979,1447,13508792,331,4.4222136319184,60.805837554142
45931,100000000,1228,267757,89571,23185,3863,160323671,15029780,1500,15227339,272,71.079757814824,28.36988274268
45777,70841759,1498,315126,105381,27017,4502,147591115,12900425,1500,11449190,530,35.152221193305,43.019215211731
45776,60572329,1500,331974,111051,28768,4793,123080760,10475770,1500,9960914,523,1.5518784027153,59.856725097354
46355,55697779,1433,163846,54798,14028,2336,112182809,6356488,1121,7600343,451,4.5906058084141,92.518788541036
45955,53990099,1469,357592,119595,29970,4994,90700202,4755317,1140,7428824,497,5.0357167503894,55.790920450407
45811,42509729,1500,379882,127044,32454,5407,127067222,8320693,1500,6676856,443,1.1630568802163,55.000350817883
45947,42369151,1311,254176,85010,22386,3731,113770962,8154550,1500,6402911,261,3.762831771922,72.282826150378
45810,35145023,1471,354382,118538,31416,5236,126723910,7393712,1412,5920411,386,2.4170272527713,70.082237432504
45779,27565333,1328,324919,108656,28110,4685,118790654,5962475,1499,5107683,213,9.6324472302182,63.82378314213
46569,24551033,1495,120448,40286,9282,1547,84254235,8688968,1500,6081259,594,5.3893595985349,187.1045284542
45778,22516499,1447,406447,135942,35700,5949,108624171,6425992,1500,4439733,257,3.6369864545422,74.278682076992
45869,21175699,1328,240758,80514,20453,3408,92443984,3526196,1500,3471774,170,2.8400631476271,63.177520509517
46024,12369699,1263,204988,68547,17420,2903,55782046,1910314,1082,1767460,127,3.8175273588109,224.61811360878
45780,11100699,1498,474801,158784,41328,6887,88082588,4148998,1500,2555829,215,5.9928068491948,88.448079419483
46584,8657973,1500,117062,39150,9924,1654,70682520,2627141,1045,2084668,435,28.735609987581,237.1696250833
45814,7326389,1500,300214,100407,26340,4389,72092387,2558845,1120,1545105,144,3.5222043849576,87.041515942317
45813,4762289,1495,266813,89202,23274,3878,60582581,1412306,1500,1041543,125,3.3713288553347,41.79928748994
45812,3993749,1449,195612,65433,16806,2800,50981458,1131463,1099,848240,89,1.2225372068445,45.999071590774
46470,3897639,1058,67773,22668,6033,1005,40888544,692212,1040,573441,89,4.5080539208098,170.11078410668
45765,3104373,1500,386545,129298,33054,5509,56895806,1414856,1207,985510,105,0.77773107293503,228.70770438144
45761,1587979,1500,311018,104028,26274,4378,45231826,1119659,1198,624123,84,4.0165834153361,411.05256092312
45755,1446279,1500,237096,79302,20058,3342,43710400,752655,1500,561422,81,10.569911566025,426.46211128222
46350,980096,963,67350,22520,5496,916,31338060,344691,1062,224129,54,3.635538267425,124.0378118868
45770,876449,1500,313926,104982,26076,4345,43165802,872810,1007,462641,85,5.4170338875368,415.78824353277
45763,840096,1489,324801,108623,27138,4523,32463965,738450,997,507872,71,6.1449535973881,295.93815018638
46405,549936,980,13866,4617,1170,195,18839572,46766,1026,92244,31,2.9833874357096,72.745734498223
45762,517380,1462,225750,75504,18450,3075,28968686,554481,1093,362149,48,8.2078229459265,320.70596925434
46348,479293,1114,4646,1421,307,51,7485655,48125,986,63015,141,3.6333068869147,56.967980392849
45760,462049,1487,159180,53232,12886,2147,28611285,387172,1119,288269,52,4.6089578688515,286.07751124163
45764,410294,1461,194136,64932,15942,2657,30578746,371036,999,336034,43,5.1525100048735,272.38311971661
45756,329439,1471,234376,78378,19458,3242,29679188,454195,1420,401133,57,3.1227568757499,309.74957133573
46086,243159,1139,41439,13851,3396,566,22200403,129227,1030,79892,36,3.3738911422116,111.12156203769
45647,239190,1500,429116,143513,34572,5762,26284749,597106,1067,572999,75,5.144096049225,350.45192950563
45634,220979,1491,360779,120684,29178,4862,20143323,410281,1044,460614,47,4.1473561123114,360.37392399777
45652,219789,1493,317366,106167,25752,4291,22726644,383105,1025,448057,53,5.0044751606217,293.33752510072
45660,205179,1485,299544,100182,24264,4043,23125276,405100,1107,445649,55,2.4377630608403,269.58974360832
45655,202876,1487,436478,145958,35058,5843,27626315,578358,1081,581271,56,4.7739115126602,209.44357694099
45650,168049,1498,279622,93522,22614,3768,18552227,367778,1011,412044,46,47.933289042288,334.91053361578
45685,167139,1384,181872,60822,14358,2392,21460508,227062,988,235989,50,9.1133165101932,287.61095563592
45654,166779,1492,229502,76761,18582,3096,18635745,313912,1059,339738,55,2.1152036019841,290.29296790117
45657,157350,1499,310803,103939,24732,4122,23508148,407043,1029,403090,57,2.1109362885857,165.84671914774
45781,148759,1108,73819,24693,5939,989,21228396,127633,975,115978,40,3.2255362172957,149.86844575022
45667,147379,1337,108345,36222,8814,1468,16090497,132035,1002,205521,38,1.3504378472005,105.10597150909
45659,144068,1498,349579,116911,28386,4731,20949889,421568,1139,469016,39,10.107557736515,343.91401382949
45640,140879,1498,335143,112077,27402,4566,22141145,417295,1016,407346,46,5.0760624271282,371.40579825658
45639,130999,1491,297321,99450,23700,3949,19730821,354325,1036,403536,41,5.461073122753,311.52103980706
45631,127550,1500,539487,180449,42384,7064,18285073,596291,1500,687493,63,9.5187207015098,222.93140791403
45633,127199,1487,334186,111771,26568,4427,22173074,398973,1060,437771,61,1.2932602255854,149.20416716339
45632,127191,1498,429442,143618,34236,5706,18994091,531497,1456,621899,65,0.74985769694824,186.19213253359
45695,120279,1303,80208,26823,6573,1095,17562827,110244,988,171663,39,1.5753670144859,174.25642907302
45643,119359,1493,287926,96294,22962,3826,15973396,308972,1016,349899,42,3.3682440017635,225.3532318924
45630,113576,1495,480723,160788,37824,6304,18637177,552989,1446,653357,51,4.5011554054953,315.98209315276
45661,112129,1496,250071,83634,20598,3432,20524348,281672,1006,340360,53,2.0481735029155,289.7499518846
45641,104079,1498,193419,64686,15822,2636,16247572,261547,1022,305636,65,7.9058717966025,249.90751650963
45664,100579,1498,181336,60642,14706,2450,17996632,202012,1040,293955,53,2.985605799067,235.62980565966
45644,100059,1499,230209,76992,18648,3107,20023063,243197,1017,332830,56,7.0075205533899,260.89229542828
45662,90139,1498,297823,99597,23754,3958,20233947,273279,1021,359007,65,3.4019772819848,323.15033549526
45638,84140,1494,253712,84839,20268,3378,18697841,294000,1016,338578,46,4.6561124301962,281.0033091941
45635,82023,1499,256742,85867,20436,3406,18046336,248848,1041,338249,54,3.8027811812479,310.84424028853
45665,81895,1492,269997,90308,21552,3592,22514844,270567,1021,346051,46,4.9648616503786,279.39450355117
45646,81799,1497,235512,78762,19224,3203,19539774,229959,1023,333414,52,5.7638213826572,257.92447771323
