room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving
49705,100000000,1300,343545,114915,27240,4540,50301482,5344866,1500,16502606,83,2.5241376258707,42.780172015719
49666,100000000,1266,179775,60120,14058,2343,42425862,3231231,1500,14167923,21,2.0156368793917,43.745837857015
49659,100000000,1411,69961,23391,5232,871,36006280,2199319,1500,13534978,22,3.7468678086323,46.359235655075
49645,100000000,1234,265717,88878,21226,3537,42770400,4041242,1500,17498634,23,0.95135249098178,45.832958596903
49492,100000000,1276,168928,56508,14202,2367,85816702,5404032,1215,16606175,26,1.8098459468432,45.952429347493
49470,100000000,1397,818942,273915,68544,11424,59179317,9952198,1201,17151503,97,4.1442512339109,48.688238331813
49481,100000000,1312,175959,58845,15414,2569,139260317,7234834,1500,18755116,142,2.0461216035952,45.084287712706
49514,100000000,1358,120543,40305,10530,1755,136193371,4332294,1500,15513799,73,2.8343438796075,43.095328968334
49531,94626982,1500,138874,46446,12006,2001,140937419,4455935,1114,14562526,394,1.7127030965658,56.966420884444
49372,83525080,1500,441770,147753,38994,6499,155962060,7259480,1500,15666433,475,5.0572629570345,54.827546374149
49556,80271449,1500,202589,67752,17628,2938,124842593,4046385,1141,12309305,346,1.0147036742078,54.132694219674
49992,68461269,1500,524890,175575,42531,7088,91440412,8328160,1280,13046560,689,2.9780813751685,53.584585895822
49373,53098839,1500,365508,122241,31531,5255,143328700,5550554,1169,11094936,358,2.8052014820521,62.045748922633
49500,47715116,1500,309074,103355,27126,4521,160372381,3510031,1500,8472095,288,3.4212778595765,53.359701397923
49678,43852958,1500,328012,109696,28674,4779,99001494,3191930,1052,7326159,241,2.7287583154802,54.480938128547
49777,39225568,1500,369640,123612,31560,5260,56881833,3235037,1072,6705650,220,3.7865324865252,64.688902808427
50137,38547585,1500,716698,239697,57864,9644,58202200,9971071,1140,11273734,610,4.552455723425,102.4421869467
49589,31930554,1500,250468,83762,21798,3633,56132661,1823627,1146,5203814,134,5.3904469656396,54.28378834781
49573,30851059,1499,145849,48789,12504,2083,62724229,1410797,1247,4544701,103,0.92070153046529,50.892054223344
50110,28095289,1500,532857,178218,42502,7084,49950070,8327271,1082,9664417,769,1.0720587738057,229.40181768612
49617,16036054,1500,104128,34814,8568,1428,38130565,827047,1071,2366528,78,4.3648943506199,52.870423002125
49343,4146158,1500,339797,113635,28440,4740,19815961,841496,995,1162477,72,4.4039053699201,545.67924868832
49394,3567059,1500,301541,100845,27323,4553,21955046,857438,1002,1120382,42,3.9146590116771,585.7314863737
49438,3526269,1500,85872,28707,7250,1208,16603597,347977,1003,628407,46,4.0893353682672,226.9541657116
49530,3021639,1500,116812,39066,9786,1630,21812682,444834,987,543340,50,4.6032784168307,287.66362751571
49327,2348799,1500,597865,199971,53646,8940,24393838,1294862,1037,1494488,69,0.76264881220531,621.67546821437
49385,2074620,1241,35704,11933,3198,533,12933641,133910,986,378155,60,5.3102326106189,197.52058298668
49367,2064085,1500,387231,129518,34842,5807,17757680,788895,1009,943400,46,0.84036138135985,366.23276214409
49455,1810537,1500,158985,53162,13998,2333,15184861,449836,993,593796,57,0.83016908527104,445.07515456861
49339,1509179,1498,391880,131055,35484,5913,22445410,890271,1013,960604,68,2.8947635585596,436.81063988978
49395,1488658,1500,412179,137850,37560,6260,20107454,947120,1000,975384,50,1.5589044444036,481.52844036376
49907,1425587,1095,16598,5532,1272,212,16943024,121151,1008,227565,41,2.0289672682655,81.810520099559
49403,1350089,1500,101157,33840,8661,1443,14387484,233822,993,401071,46,2.3881611865113,272.39555801271
49329,1299519,1500,292118,97719,27060,4509,17551267,684841,1014,670595,44,4.872435269186,380.35099014768
49433,1291276,1214,34826,11635,3072,512,12019380,94843,979,260261,25,23.181465881576,201.18876391277
49473,1273357,1500,138457,46294,11748,1958,17786048,446779,995,454539,30,2.0411015745416,320.51694997142
49362,1259356,1500,189234,63282,15978,2663,15472001,509877,991,517498,36,2.4135006230098,366.38890233096
49391,1248330,1500,463045,154852,40242,6707,19665480,923684,986,935239,40,4.9234263181743,374.0237210983
49382,1058329,1500,418037,139830,36574,6095,15493442,843031,995,883191,47,2.8311353178786,569.5708823396
50174,1053273,1047,3030,972,198,33,7200266,23299,1010,151785,30,3.5325968482628,47.5607286123
49426,1014819,1314,64083,21435,5630,938,13419782,202838,990,269619,47,5.6841944342566,139.98280026303
49430,988829,1181,32173,10752,2966,494,7219707,77429,1002,231983,33,4.5781655456446,258.30655064851
49425,913685,1500,152418,50981,13398,2233,12808155,334355,993,397944,35,0.7073457831009,344.35557464949
49692,901476,1012,24051,8023,1800,300,5420813,153849,995,151780,12,2.10942555382,94.97315910028
49510,862959,1012,12266,4050,958,160,6390517,74481,974,155771,33,1.693701417427,62.903025788798
49358,861193,1500,127078,42497,10722,1787,13387271,356514,998,412659,56,3.7778032974992,554.5965443115
49761,859980,985,3527,1163,282,47,4557490,45264,989,123806,22,2.5034599411883,55.31047655183
49453,851229,1500,255291,85371,22830,3804,15236518,530757,989,585975,60,0.95238126037574,371.50181703372
49390,849729,1500,232052,77607,20129,3354,13108237,472924,991,545599,47,5.6296251403678,264.68268864031
49356,835779,1500,190970,63876,16596,2765,15047150,357835,1003,431751,55,3.8631339652544,372.22683294107
49336,797163,1500,326476,109202,29388,4898,17879778,610518,1000,621731,54,4.151602454814,605.5693795572
49380,787451,1500,331169,110758,29718,4953,12704501,615670,986,641115,42,8.5504774993671,414.53689207
50060,742699,1021,2221,729,240,40,1714995,17395,992,120305,37,2.9420116730225,66.877460972375
49447,693692,1262,46073,15408,3978,663,10890352,154559,990,225356,28,3.5243621787697,156.0550590128
