room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving
48275,100000000,1318,206932,69213,16092,2682,110297774,22862424,1500,19679277,202,7.3062796955642,73.539764740728
48583,100000000,1300,92512,30942,7288,1211,77362146,3553534,1500,12329354,331,8.1610909063649,48.488260468552
48520,100000000,1339,96776,32373,7371,1226,47371200,5182250,1500,14014528,40,2.1391444809524,53.295945840226
48581,100000000,1236,54933,18375,4119,680,72326519,3024682,1500,11196286,306,18.707544136638,41.316229278549
48595,99484294,1500,155505,52013,12345,2054,31923709,4792004,1500,13965854,810,63.693127558114,53.8963865929
48273,93256199,1500,319134,106734,25038,4171,67450591,17775878,1500,19208999,496,4.9730442851128,59.516870117354
48625,91550199,1500,430034,143799,33765,5628,47470830,8230720,1141,12819502,537,5.4225972194879,98.19098213054
48294,89484559,1500,294490,98502,23376,3895,86650386,19560016,1429,17789864,538,17.506345994499,56.489106944828
48274,67766711,1500,385949,129083,30264,5044,89628617,15935028,1500,15375147,433,7.0587366774881,92.203689189918
48293,67497899,1500,309638,103554,24672,4111,72125565,20142534,1500,14502776,586,7.9327015644856,59.565741651584
48297,54358817,1500,478834,160136,38292,6382,70785713,16747064,1152,11107489,376,2.3060779400878,59.455492334391
48272,53219448,1500,473083,158225,37542,6257,106414479,17787442,1500,12235984,354,4.7382876779823,66.215792363063
48271,45767999,1500,330498,110505,26988,4497,76057975,16246934,1499,10354368,387,13.622968805456,65.197793614729
48403,37532399,1500,277880,92928,22482,3746,66374701,12538681,1163,8124601,358,18.114025872147,52.460084183111
48296,26130054,1499,456545,152690,36432,6072,81252204,11822919,1170,6469972,251,6.0485167721694,69.362645775779
48295,25493649,1488,360090,120426,29880,4979,52619465,11175468,1311,6863769,257,7.2072166131684,61.035943161398
48404,25454679,1487,458185,153240,37002,6166,63786210,9213966,1111,5497073,229,8.0085335148894,61.427526991623
48930,21658699,1440,316568,105879,26172,4361,19083908,4367961,1016,4588061,414,6.8912176266246,491.19466606578
48376,16828063,1500,307110,102701,27096,4516,32431581,3231832,1050,3083991,113,4.7208805103717,402.6418179087
48915,10171773,1266,435332,145609,36618,6103,25469044,6491308,1224,12622837,466,14.984251611625,637.09493945809
48380,9530409,1478,238667,79824,20332,3389,31256303,1937205,1019,1678699,82,1.4691372396671,316.83117040743
48237,7622199,1491,446375,149289,39198,6532,24846563,2908188,1094,2354076,87,5.0080054331062,370.31005465951
48278,6856350,1298,100690,33675,7884,1314,14945836,1208709,991,1325122,70,2.7838131548179,643.83516578855
48219,6365972,1213,281046,93984,21384,3564,42674521,3829994,921,2486287,98,2.264351091991,189.51799407188
48669,5705998,1396,14247,4739,1026,171,32924580,204427,984,1012364,143,3.6926944247042,214.55542082419
48173,2841749,1498,267200,89367,23652,3941,23607223,1429126,995,1013758,42,2.0191148834131,725.8605224157
48140,2529699,1498,490081,163920,42932,7155,21739190,1530914,994,1164999,64,2.8143779988343,413.25112680271
48261,1791079,1500,122550,40989,10582,1763,16343281,521002,981,545928,37,2.0906431346561,220.1582739378
48175,1587099,1498,366062,122415,31680,5279,18016794,1187725,1012,876017,54,2.0444509905194,441.02522389772
48171,1550809,1500,452874,151470,39292,6548,20654999,1410106,999,1009659,55,2.3525911577469,451.80025569577
48141,1423843,1496,216395,72373,18504,3084,18675045,1003716,984,579310,56,4.9330553304724,410.73570078535
48241,1359279,1500,476732,159435,41520,6919,22074579,1386184,989,969373,63,4.8475610949591,573.48014543217
48151,1207082,1496,356633,119273,31800,5300,17251924,1149111,1003,871634,63,5.2355720169807,359.46040320887
48159,1113829,1500,280739,93882,25176,4195,20948128,844910,1008,651229,46,2.2199527606129,306.67265215672
48179,1090389,1499,383169,128157,34386,5730,18761898,1144894,997,752295,60,3.8126231750147,435.1208559122
48208,1077989,1500,469293,156981,41862,6976,21899026,1395296,1010,971545,61,1.9649747235758,908.30152045293
48178,985824,1497,195216,65286,17022,2837,16482826,704640,1006,533336,53,3.5063215864268,463.82919109101
48221,972959,1500,205956,68874,17601,2933,18327765,722818,996,497340,64,5.6737653173974,341.1300625879
48213,940199,1500,411049,137496,35838,5972,19961087,1156903,1006,742331,75,2.5754272485861,518.54058627906
48174,927049,1500,241575,80790,21639,3606,16799889,522140,1003,478588,52,1.4878749317375,296.53842910852
48190,919368,1498,121543,40641,9930,1655,12624420,503719,993,478965,48,1.2268759427667,296.50240467119
48220,749496,1500,148165,49551,12510,2085,15094017,476854,1012,431026,45,3.0618691156786,249.78848108598
48230,737589,1499,330576,110559,28224,4703,15469750,695985,1016,619753,60,3.4600163162025,492.57782298158
48197,727749,1176,59326,19842,4994,832,12198643,178218,982,228199,46,2.2607635942326,150.59204120281
48264,723359,1500,301237,100743,26110,4351,15069162,714693,996,577004,45,0.72074803842051,276.72062503257
48189,623050,1498,482315,161308,41952,6992,16422309,1206454,1003,772634,53,7.9943781139501,341.94219435766
48224,602029,1496,194495,65061,16380,2729,15025325,629586,990,507199,58,3.1937974096065,281.33862586309
48143,579078,1274,57371,19190,4848,808,10226003,200200,984,242002,36,3.7129585806876,157.01496915027
48501,571676,1040,6739,2221,546,91,5640655,101449,985,118039,19,3.6605729933375,78.758615554889
48196,558389,1500,328289,109785,28596,4765,14829785,745567,1028,650111,42,2.6805961081445,399.16948359688
48450,557199,1035,10546,3504,928,155,8815327,95099,974,119461,14,0.70861152599007,115.75876296652
49050,529577,1500,18120,6060,1530,255,6327865,424242,1472,430174,1189,3.2727810366922,47.061418462298
48157,524979,1500,323494,108177,27696,4615,14405393,806420,1012,575254,53,3.0279253249428,501.38070243415
48144,509449,1495,264218,88365,23200,3866,17490441,759538,1004,494489,53,1.3317878555109,368.35090070634
48379,493799,1227,36983,12360,3216,535,13297178,184853,1019,143907,36,12.483897830079,100.56838661692
48233,431279,1500,278082,93003,23634,3938,15245335,655082,980,466502,51,2.2407164023889,384.27482399822
48328,410933,1091,23162,7732,1872,312,6793514,128824,990,134074,30,3.4672600447513,171.75257932295
48202,389029,1315,120907,40443,10074,1678,12736223,397618,1000,292175,49,7.8094716066995,308.23998147458
48269,358962,1084,47589,15909,4194,699,9494380,149836,944,184794,30,2.0209770345083,204.87014491548
48372,351889,1133,10291,3408,854,143,8230807,59389,980,90728,24,1.2879073888521,51.946520347678
48265,345082,1089,25141,8408,2364,394,8480234,101570,994,137458,22,2.3586073572194,141.11228843602
48368,338899,1143,25403,8496,2199,366,9864438,98832,979,124989,24,8.7497680899399,128.13920741384
48181,333867,1148,35424,11847,3084,514,9780485,82577,993,119781,34,22.225451361102,120.67221821587
48186,319479,1493,193026,64551,16338,2722,14473602,524505,999,367548,58,2.1088245200076,151.79092075658
48243,314687,1181,49837,16672,4140,690,9571783,158604,983,182729,34,3.691975550678,141.26069212468
48184,307985,1276,69036,23092,5988,998,9879640,188755,994,214954,35,2.4703978196619,202.99321470286
48612,301280,1017,3659,1184,324,54,3131503,25455,985,65569,17,3.3224952327711,61.051689938093
48424,295690,1101,18375,6123,1422,237,5781814,68650,997,132879,17,2.9665609643973,106.73869584876
48690,290898,1033,18867,6311,1488,248,11549125,88757,979,88005,26,6.5261783635625,53.811790396148
48291,282809,1160,24091,8055,2142,357,9181116,75705,979,110652,20,3.1266975503809,114.79663849642
48209,281198,1254,133331,44588,11028,1838,12810409,370564,1006,313127,45,3.3754652593903,245.31654139985
48191,280728,1212,22507,7523,2028,338,8130679,97157,987,149331,21,9.7515354826573,126.94829248123
48298,267839,1081,20949,6990,1634,273,5294408,55132,970,151738,18,1.9449405024446,78.523709340788
48154,265439,1249,78570,26283,6570,1094,10389728,213052,997,231499,35,2.9266345259129,250.3659708554
48263,264637,1493,116964,39128,10218,1703,13668886,290981,995,265807,43,1.7411104991355,253.75166060335
48329,261862,1098,24034,8036,2226,371,7901836,84160,988,105321,22,0.91951504650379,93.328237812274
48500,255469,1071,16423,5487,1452,242,6560521,49728,976,73223,17,1.5891750364861,76.078157308994
48757,250619,977,14292,4782,1230,205,6415886,55991,989,81770,15,2.2148100607093,117.40051427208
48216,240152,1101,24500,8188,2088,348,6107237,55647,972,89914,24,2.2297563370688,81.534744756555
48244,237191,1172,64656,21618,5370,895,9672794,222752,986,231671,27,2.2741232722092,202.01545471233
48231,218466,1217,47296,15814,3870,645,9824102,149461,980,153029,32,3.7425443264167,91.968146641148
48218,214889,1497,150823,50436,13064,2177,12410528,295804,982,287240,42,4.1740252736695,243.09888715832
48253,210963,1192,58679,19625,4956,826,11557405,198991,981,144312,27,17.852943102164,162.11037268721
48894,208233,1013,42874,14341,3216,536,3519797,498684,993,243503,20,5.9345606915409,146.29729135626
48232,207839,1202,54028,18066,4607,767,7945082,157570,998,180007,32,35.329835931077,170.79790829
48246,202769,1080,25364,8484,2330,389,8686190,106634,987,112641,20,3.2215822579046,75.070564525223
48158,198099,1361,83354,27882,6630,1104,8504544,258421,993,198857,31,2.5940705691197,249.09883504307
48649,197565,1052,15974,5328,1362,227,8903292,90291,1005,76551,18,11.805758473022,85.490053606884
48195,192497,1149,25133,8407,2346,391,8058956,83718,987,107542,27,0.7382869959691,94.437146400677
48590,190699,1016,46204,15453,3585,597,4938612,262031,984,229866,16,2.938771922055,48.811860144145
48333,183077,1091,18921,6320,1656,276,6895370,48581,993,71904,23,9.5231387630653,60.253948199259
48759,181973,999,6981,2325,660,110,6392145,40363,991,44698,12,1.9462516726937,56.246423025782
48356,178741,1114,12343,4111,1140,190,6032903,36812,989,61975,17,0.90714166607878,62.131045223848
48684,173707,1025,7419,2465,654,109,4826002,16005,983,43270,9,3.1597926999585,66.576439507074
48323,172509,1068,19764,6597,1535,255,6253714,45336,988,78579,27,1.7364672609729,113.74738100824
48361,170477,1090,19683,6577,1872,312,6406934,82247,977,107381,27,4.3136986443379,114.21034900844
48449,169473,1012,3250,1065,246,41,4036254,28523,988,66973,11,4.8135821364706,58.19725705025
48358,162866,1051,16571,5525,1254,209,6959080,114065,975,100380,13,8.6785018227952,110.8765048602
48308,160458,1103,28619,9574,2376,396,8885558,90183,985,89649,22,0.70599946651005,52.117204397579
48236,156669,1419,115699,38694,9768,1627,11127826,226910,1000,234351,28,2.5474248188381,231.08688567974
48247,152900,1293,56660,18953,4854,809,10973828,177716,984,184183,26,2.0028221854143,198.61727770782
48201,151879,1345,145316,48588,12166,2028,11548275,228105,1010,254094,28,2.0964018316837,145.88371204282
48228,147037,1314,80542,26938,6624,1104,8300676,217702,993,210194,34,2.2220091952236,136.28574469399
48150,145466,1160,49728,16631,4014,669,8726049,150448,983,159550,33,8.0693542038634,67.066727703813
48276,139969,1150,47831,15990,3889,648,8715290,156904,995,137172,20,2.511343410201,188.58698354011
48284,139449,1051,11443,3798,1040,174,6247441,40887,993,62349,22,3.0407400816331,58.4041307072
48155,137088,1411,88778,29687,7716,1286,9831064,208964,996,230583,21,4.1527820767694,157.60797641622
48407,136164,1107,10175,3377,936,156,5924522,32684,992,60964,18,2.546600502774,75.629447103071
48280,134715,1110,19574,6532,1536,256,5425817,57836,995,93962,11,1.8667304388691,149.67988601625
48142,132339,1244,57064,19086,4638,773,9791136,117137,987,150537,29,9.3954624310918,165.77371253038
48259,131383,1149,52193,17452,4182,697,11358414,125138,983,131144,36,5.2884708284706,98.88422618798
48242,131312,1178,116374,38912,9822,1637,14741310,255711,996,195169,45,25.366659195003,140.96719888052
48696,129432,989,6199,2044,546,91,4692074,21504,992,48540,20,4.1531228133374,39.165513417046
48446,128493,1120,25041,8368,2082,347,6336692,37758,997,61988,16,4.0989343541525,131.30644157315
48858,127945,1003,3870,1277,336,56,5001177,35376,989,36712,16,2.2569634455439,66.757173078636
48768,125559,975,1826,597,230,37,1922540,15056,985,34700,10,2.4613622513796,36.194635809865
48248,124755,1149,26832,8975,2250,375,8948601,73020,995,102890,28,4.7923393638359,101.55713908028
48342,124661,934,1204,393,120,20,3280889,12487,972,30981,9,2.2339864968795,40.663486547339
48798,123622,979,5501,1823,576,96,3877061,51840,994,48596,13,4.4227038795363,36.731548176576
48206,123529,1265,52668,17616,4327,721,10692004,126543,999,140663,26,20.768576854976,123.00100351772
48727,122079,1001,5736,1899,482,81,3965034,33468,982,51782,16,7.8391256981131,79.19531773658
48443,121929,1073,8428,2787,787,132,5949453,44110,993,49365,45,0.47512360603615,58.645507032396
48539,121382,1068,6977,2311,630,105,4375189,17883,1000,42155,8,5.1567195212037,72.084777635352
48212,121300,1273,45741,15296,3444,574,8497990,113283,994,151034,32,3.0662674587621,134.50940466358
48339,120949,1114,13284,4416,1232,205,5986507,44845,992,69342,25,5.8119422238933,56.493973150005
48262,117175,1091,15764,5228,1380,230,5985008,38920,979,111220,23,2.6110947561868,84.874340724367
48650,117083,1017,18745,6265,1650,275,6517443,35491,981,52156,12,3.2273968549493,88.17266348449
48153,117032,1118,25449,8512,2142,357,7667507,55916,973,107052,22,16.392369003066,77.797822479729
48203,116789,1238,84216,28164,7024,1170,8609970,239507,991,211254,32,2.9816981756329,147.75472012951
48217,113172,1163,98233,32849,8466,1411,12114713,217696,994,194149,38,4.1493008756853,177.28294872593
48532,111935,1009,7418,2452,714,119,4054156,20940,983,45441,17,3.5186944458397,95.736098018268
48518,111368,1009,7835,2596,744,124,4275220,24861,989,42361,15,3.7422847174752,90.191309696029
48166,111229,1177,44893,15012,3943,657,8834987,107248,979,146170,19,6.0257394473218,177.55756422283
48748,111048,1011,10463,3480,786,131,3328892,94938,997,84672,10,5.850488160889,93.598647911624
48165,110764,1166,26013,8702,2364,394,10198345,91735,993,99067,28,5.8458563477286,38.133257001115
48660,109999,1009,23278,7770,2283,381,3705134,97679,985,111522,18,2.9137604199839,486.56956877307
48377,109846,1106,14143,4718,1200,200,8135575,43267,1008,60779,17,2.9786764016858,59.486982818088
48738,107365,999,5643,1857,552,92,5033540,17835,993,36262,11,1.5777350450893,67.074167751778
48176,107291,1218,59541,19922,4956,826,8123342,109436,993,145009,32,2.1291150874019,122.84101604328
48300,105369,1079,18582,6213,1620,269,6972354,50840,994,73874,16,2.2080669284182,53.224895676334
48180,103259,1071,32555,10887,2812,469,6236720,70289,989,140230,23,2.1492039818248,698.60031185936
48252,102219,1302,54881,18348,4442,741,9898421,132524,995,158456,21,2.156563398155,141.86609099137
48534,101452,1001,6186,2045,570,95,5246850,14195,982,36902,10,2.3723446315324,70.102152642453
48240,99359,1233,96707,32343,8057,1342,11495391,223669,995,236603,38,3.5700466116292,218.83871430827
48198,98599,1251,69373,23202,5703,950,10180980,187020,997,220925,34,3.5044384934041,163.20686069584
48615,97063,966,2880,940,240,40,3877061,21390,990,41229,17,2.6057889789046,79.780364864223
48349,97039,1049,18213,6090,1722,287,6151130,31737,979,69177,25,2.1317785037886,126.40198495083
48543,96939,1045,7549,2475,576,96,5262791,28194,994,44040,12,2.5656300817306,77.66459172752
48571,96558,1038,6341,2096,510,85,4867340,20216,993,42782,7,3.0780328648478,108.07763089664
48480,95989,1086,10288,3417,888,147,7669102,38429,987,50273,17,4.6249040758321,83.072616250745
48593,95988,1029,11453,3825,1087,181,4389339,36358,984,51391,16,10.971816628387,86.912540038051
48251,93277,1125,18417,6125,1638,273,5916857,52267,983,91035,17,2.2443585076994,97.028798531401
48385,90540,1139,21732,7267,1830,305,7456763,69547,986,68696,9,3.2517383102994,128.93305787666
48371,89703,1083,8648,2848,678,113,5023178,28393,995,93461,12,1.7199451544235,68.399892920619
48152,83291,1240,66745,22321,5640,940,9234952,170253,990,153546,41,1.2880679407198,184.66871310242
48351,82239,1083,17998,6003,1674,279,6920146,31097,979,60274,18,2.9781280904198,84.077121770054
48370,79594,1132,21858,7315,1722,287,6695412,44232,988,78035,28,2.5005890209245,80.419904483486
48200,79499,1088,75009,25092,6222,1036,10977813,107073,989,138406,24,3.9154079168022,134.35463159822
48211,79236,1101,17323,5781,1584,264,7950000,43047,992,68478,22,1.9083781475282,57.462061158754
48431,79169,1050,7449,2469,613,102,5640103,18932,994,36154,15,2.2417147547025,35.489226396262
48313,77982,1104,16307,5427,1434,239,4872241,24601,979,70003,15,6.2089519682965,113.4419775237
48227,77359,1111,23980,8016,2115,352,6578743,43589,992,87527,17,2.1800175342128,71.245839955934
48529,76850,1065,7156,2358,588,98,3360809,27235,992,88335,20,6.718050469671,107.80973332829
48566,76189,989,3894,1242,310,51,1915938,22692,994,42821,21,6.6709524584195,59.826557124576
48290,74749,1041,9405,3108,694,115,4402290,22700,993,56422,18,1.9600243015115,68.467265214197
48345,74337,1120,29968,10015,2106,351,6051125,113667,956,109039,18,3.758495424755,74.147455655677
48644,72829,1008,6486,2133,679,113,5661976,21757,984,38043,16,9.9714294577593,72.780351952574
48698,71581,1028,9142,3042,816,136,5193887,25259,993,40048,13,1.9393078628676,76.593239186134
48340,71379,1125,18129,6039,1705,285,6093328,50829,1002,78183,15,3.0498590468111,78.485662878888
48444,71009,1071,5878,1923,515,86,4729413,17900,987,46201,19,1.1878555431884,56.447397091003
48613,69619,1005,6470,2136,539,89,3920980,21098,982,44385,23,3.6577328010941,76.955387957637
48177,68842,1132,34342,11483,2952,492,7672517,67147,994,115579,19,11.619671905112,108.76125313985
48884,68300,946,1096,337,66,11,1130891,2732,983,18030,9,20.253862312583,26.292084790899
48367,68057,1064,15870,5292,1374,229,6291588,47875,991,87179,8,4.0262386795677,44.85935719083
48547,67964,1002,2384,774,228,38,2575357,13639,986,29808,13,10.829485724296,32.36920667227
48234,65045,1015,17214,5733,1458,243,6350214,39960,977,67923,15,2.0999561215963,63.692038962587
48147,61821,1065,25422,8502,2094,349,7686577,39716,969,82607,24,4.5596565265513,88.294227650583
48550,61740,1054,5314,1739,426,71,4400860,17459,998,37588,14,7.625192299408,92.160337816545
48332,60336,1041,23385,7787,1734,289,4820431,182124,991,111550,18,0.53899259118034,60.670505919077
48279,60289,1104,18961,6336,1716,286,6717989,45693,984,68759,17,3.763699111263,87.521085829881
48498,59510,1002,4281,1401,408,68,4809269,10396,977,37777,8,2.076274112176,75.15353808781
48438,59049,1076,9673,3204,1008,168,4740727,22442,987,41667,12,5.8478794111347,43.616404473125
48796,58887,989,11268,3759,960,160,10048825,49236,1001,38547,12,1.6767099623486,78.689125192322
48260,58189,1170,27119,9069,2439,406,7241461,71754,991,86598,14,5.4674035651974,89.420326831139
48740,57277,1010,5485,1809,660,110,3499770,31089,974,30409,10,2.4367872276122,65.820572279515
48461,57129,1036,4808,1554,426,72,4272522,10997,987,34016,15,3.9984809712078,71.686379658909
48245,56865,1191,53128,17759,4584,764,7556053,101154,984,151928,24,2.7752119555597,256.54949715215
48729,56567,981,2822,900,270,45,2669711,11070,990,24180,9,2.0820167215845,32.600355280806
48692,56122,990,2431,783,270,45,2629140,18006,978,28160,19,11.786312527745,45.100406075854
48629,55799,989,10753,3588,924,154,3250057,17813,991,41783,12,3.1672956460456,102.63847379025
48628,54892,1014,9999,3333,816,136,3820674,14712,1009,35045,16,2.888895761534,86.674995476821
48694,54549,995,4812,1587,505,85,4291235,15845,985,33943,15,2.7863571889717,63.913583391846
48826,54424,989,5875,1951,570,95,5270049,15621,983,34597,11,26.519622725253,68.803549006041
48145,54279,1139,44809,14991,3606,601,6958738,94931,977,117287,21,5.5061408916137,127.52615820276
48937,54099,976,1846,591,145,24,1195544,10875,989,23716,8,3.7193430139136,48.881067044076
48254,54065,1051,16593,5464,1488,248,5083074,41990,964,90016,7,2.2160589612817,73.531590261434
48317,53985,1076,4853,1598,438,73,3203653,15437,986,42962,6,6.4084882458892,93.940645254584
