room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving
47686,100000000,1321,375204,125481,29388,4898,125843218,4576278,1500,16777545,447,5.0388081875273,276.09647950921
47365,100000000,1199,424210,141864,34278,5713,94204302,5434842,1083,13644302,78,0.8815777100929,39.81902587821
47321,100000000,1012,131505,43980,10300,1716,72972195,2328624,1499,12829637,23,3.1562521588744,33.784129013783
47075,100000000,1363,369304,123522,29700,4949,126241268,18553065,1500,14539514,355,2.9690326376789,35.91822242918
47051,100000000,1150,336913,112683,27852,4642,148381196,16841269,1500,13404507,136,2.4048606311904,45.214572025418
47020,97487370,1500,256166,85688,20718,3453,129992671,16575342,1500,12976681,716,11.669940717048,33.874213581671
47038,83274571,1500,347281,116144,29718,4953,154717544,12260966,1500,11322318,610,2.1632836298614,31.184760877168
47090,83007389,1500,360487,120579,29772,4962,174999275,17342566,1499,11467016,622,2.244381330506,60.436946897044
47180,78821104,1500,315913,105659,26928,4488,135464844,11573843,1037,10227648,475,3.5080682114704,45.706308813379
47091,68305349,1500,324213,108438,28777,4796,125861489,9120930,1499,9579774,443,2.9224777320747,63.429092504226
47000,66026379,1500,403911,135081,34524,5753,102582045,9085462,1500,9355313,340,4.2295156957994,64.522116390787
47693,57631458,1500,346222,115808,28146,4691,113129275,12897881,1068,8549753,705,8.8452289975753,311.86251180528
47092,56092499,1500,319809,106947,27066,4510,95531914,10848907,1500,8514296,482,5.3044051439496,55.635310852217
47100,46072588,1500,438286,146604,36492,6082,156325919,11106874,1302,7570160,403,4.1666148618244,66.570734342989
47039,45943847,1500,294782,98588,25230,4205,100500503,8038685,1500,6634361,328,16.006309626641,60.411421212841
47687,43275399,1500,361404,120861,28821,4803,68791083,2840145,1242,8050331,494,13.668365001434,393.86815886478
47634,38719958,1115,406163,135864,31836,5306,56463177,7126216,1364,6666352,573,3.5159234007848,121.46042958822
47030,36309103,1480,605149,202400,50688,8448,151506163,11080232,1499,7775109,437,5.4367054879698,59.639177965834
47200,31133405,1445,262684,87845,22464,3744,66584035,5737176,1139,4647543,254,10.705623910735,63.168714017356
47595,18718491,611,276494,92461,22242,3707,68340646,4679047,1400,4175856,132,3.9743514815807,30.267953016308
47093,14954499,1208,449813,150414,39603,6600,109910552,6964254,1427,3867490,241,9.5518219303247,43.936543625675
47560,12550706,548,240968,80577,18336,3056,25247467,3331684,1053,3382460,50,6.9065781085495,10.575459033263
47213,12293150,956,298822,99952,25398,4233,98785831,3818716,1113,2773911,125,2.7280444422802,35.014865178211
47770,10963994,1253,297528,99497,25224,4204,50727828,4464795,1056,3161015,302,4.6077632183834,359.92433172858
47402,7364725,1162,70105,23444,5778,963,43663883,1381066,1364,1205376,55,1.6225677933363,40.914069943552
47050,7336466,1244,264195,88346,22776,3796,49571193,1259864,996,1551052,60,3.3192215360956,155.76531668206
47010,5031068,1380,268067,89643,22632,3772,29797380,1104763,1045,1255359,48,7.1739889583221,237.02609084733
47300,3271326,893,61291,20506,5190,865,36756601,550919,997,617969,57,0.43720831468073,63.555742939293
47491,1720979,1100,53829,18012,4485,747,21606233,277163,998,348682,29,0.69833194072273,85.17923692775
47073,1704999,1466,183416,61338,15774,2628,31047459,777127,1500,642923,61,0.77466113606039,112.16065593261
46902,1621099,1478,363826,121671,30918,5152,26794895,850106,1029,881907,57,4.5159824728497,264.02621350142
46960,1598373,1483,246731,82518,20772,3462,25042632,697920,984,583893,54,1.558352615861,268.21638560097
46913,1144438,1496,289821,96933,24618,4103,34460131,731756,994,609719,66,8.9948199433109,243.60956892978
46919,1092318,1495,338042,113052,29028,4838,30434546,758667,1003,707598,80,2.6119987604562,273.03857304691
47040,1047679,1046,119759,40053,9893,1648,27900523,397007,856,364295,56,4.5015366193194,158.22521334068
47074,1040759,1450,279932,93612,24113,4019,28650628,870086,1499,671286,71,0.75720817139403,247.66253651047
