room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving
45777,21933542,1500,125562,41991,10890,1815,30480353,4023163,1500,4129070,749,9.4154245608766,106.3331408649
45776,13012794,1500,142985,47828,12624,2104,28740916,3665094,1500,3205205,684,1.7488384244905,31.665421427234
45931,11427689,1500,107020,35799,9366,1560,39199105,3570525,1500,2453294,916,10.31142213412,42.636164708362
45947,10275799,1500,97031,32460,8826,1470,25898323,2743393,1500,1980237,555,7.3467194304465,91.797678667296
45779,10215089,1499,143251,47907,12600,2099,31397934,2454922,1499,2293740,501,5.4022618959666,66.575544741115
45811,10022679,1500,149691,50064,12804,2133,30675246,2902131,1500,2127211,606,5.2396149068265,65.050545127751
45810,9759499,1500,129765,43407,12066,2010,34206757,2969308,1412,2071555,561,6.3601731809725,62.773788279803
46100,8811999,1500,31785,10629,2580,429,24045836,1517755,1500,1656592,1138,5.8884452899788,82.77954111716
45955,8043089,1500,126589,42330,10764,1793,25084129,1221303,1140,1598435,583,5.2115583334083,182.15119233248
45778,6905290,1500,168593,56376,15120,2520,26138845,2592885,1500,1769042,452,5.9179253337421,81.893159373749
46120,6479832,1500,51472,17213,4566,761,25713457,1306609,1447,1231901,915,3.4181110741959,75.938965082491
45869,5004249,1482,68447,22881,5886,980,26442269,1187464,1500,1025746,404,22.603191290693,79.693477771769
45780,3192078,1499,182404,60996,15816,2636,22940388,1902622,1500,1106675,369,3.4182557637495,81.496432365533
45814,1889783,1500,122151,40856,11016,1836,16437557,1141384,1120,637739,281,8.7927197794738,91.610954116882
45813,1194281,1500,89655,29975,7710,1285,13441449,487608,1500,404261,230,8.9350388830939,88.331537719908
45812,1051285,1498,59748,19986,5052,842,13996106,460109,1099,321486,198,1.6492578099888,95.640751094185
45765,997811,1499,142832,47775,12414,2069,13867126,616885,1207,452007,217,13.804865541,318.56390166034
46024,905999,1172,39160,13098,3074,512,9507149,235410,1082,207902,182,1.9573763422971,117.31133990886
45755,462889,1495,97443,32592,8034,1338,12600806,361978,1500,298934,137,10.145917474831,244.4007755766
45761,400833,1484,112217,37532,9516,1586,11715820,451308,1198,280742,145,8.3673326067067,190.05071863636
45763,349740,1493,106726,35680,8982,1497,9425986,316644,997,240821,112,2.570524438084,290.32149259156
45770,278789,1500,88798,29691,7356,1225,10445821,262618,1007,179623,148,3.0218700170224,198.92113480167
45762,261349,1500,90372,30228,7482,1246,9427446,319055,1093,192811,110,3.9318245983439,232.64463565381
45764,223294,1499,74790,25017,6186,1031,9900770,234615,999,195120,131,5.5813576079872,216.72703703989
45756,207444,1500,100455,33591,8604,1434,9110771,303228,1420,267856,118,3.2882814717001,266.70816539621
45760,119379,1499,53961,18045,4330,721,7481191,177287,1119,142929,115,4.7896720024693,199.00819266227
45660,112977,1498,148188,49563,12120,2020,6490314,291842,1107,300007,88,3.1996234195661,226.71555945015
45652,108669,1500,162650,54417,13130,2188,6175632,267422,1025,297899,114,2.1328491639812,260.06934075204
45634,106546,1500,164529,55044,13530,2255,5809327,272681,1044,286456,97,2.9254889729445,278.1841304606
45647,100999,1500,191520,64053,15564,2593,6408777,360903,1067,363928,136,15.868016435109,296.5644253576
45659,81457,1500,171591,57382,14238,2373,6364979,298460,1139,319102,96,41.371879666039,275.31347685311
45655,81099,1500,193295,64638,15672,2611,7230443,358767,1081,366406,118,2.5005961775774,304.9594605954
45633,72799,1500,145484,48663,11688,1947,6000624,242462,1060,270274,108,6.3660817444944,211.01455927199
45650,70841,1500,124939,41791,10236,1706,6166320,215915,1011,259825,97,4.6487450242902,223.06578235241
45632,67349,1500,200516,67065,16002,2666,4538518,363252,1456,421020,114,5.942782731962,159.09036748395
45639,65499,1500,132048,44172,10626,1770,5408465,235835,1036,265580,90,2.8587679647957,218.50598331498
45661,62599,1500,101395,33906,8440,1406,6038671,181491,1006,201281,90,5.4356427184088,214.05614590661
45630,62230,1500,248140,83008,19530,3255,4664034,417190,1446,472361,93,6.0120084780742,210.41552717138
45640,61189,1500,140599,47016,11595,1932,5979925,251066,1016,248227,110,3.117537528187,253.97047879428
45631,59991,1500,247348,82727,19416,3236,4330336,407401,1500,469300,103,4.5362882127795,262.88199038933
45654,56747,1500,88356,29549,7176,1196,5096773,169931,1059,190952,107,2.4657096182792,184.51419251605
45685,53153,1361,35363,11825,2904,484,5626510,65014,988,95032,116,13.470657474668,133.74882667812
45657,50689,1500,134882,45102,10740,1789,5999014,218487,1029,240097,107,5.0114088455549,224.10987149969
45658,49459,1500,98996,33102,8148,1358,6075205,171479,1030,207401,77,2.5606667135957,249.04712980099
45643,46854,1500,118929,39770,9762,1627,5224067,171707,1016,209611,90,6.7145378724728,164.24141256033
45664,46144,1499,58853,19681,4962,827,5295102,102626,1040,167214,93,3.7872141649085,152.11618525956
45644,46020,1500,93202,31166,7722,1287,5180154,150615,1017,196939,91,4.7726903179806,243.53706688636
45642,45519,1500,101207,33846,7992,1331,5128971,169636,992,179034,86,7.648708380804,179.88227088666
45662,42262,1500,122270,40890,9720,1620,5626323,178251,1021,233788,74,5.1534158761103,214.20787904714
45758,41921,1388,19657,6574,1692,282,5925391,63584,1024,71420,74,1.6586765410065,129.92194422706
45665,41891,1499,122653,41028,9954,1659,6509377,181330,1021,220173,83,5.4753557862496,204.52851018541
45638,41545,1500,110064,36807,8982,1497,5001392,201648,1016,205604,87,3.8881363332019,212.60643449872
45695,37757,1312,13308,4451,1140,190,5230302,29539,988,70613,104,3.9445655673397,104.05860088773
45646,37529,1500,88221,29508,7360,1226,5165243,137852,1023,195593,92,6.0559309210375,189.35717367764
45641,36949,1500,66927,22383,5787,964,5183524,155105,1022,175947,89,6.9086985634653,171.85393019871
45637,34139,1500,114911,38445,9210,1534,5834130,190573,1072,217508,80,2.744362764698,206.91079813194
45663,33349,1499,84120,28125,6975,1162,4364271,156880,1036,178436,64,3.2400681457799,191.54125929545
45635,32791,1500,94109,31477,7746,1291,5702862,140366,1041,199239,94,3.6415426615488,118.42444590642
45649,32697,1500,70304,23519,5706,951,4928057,125941,1051,162422,91,3.2639790697357,222.57202214346
45781,30969,1098,16000,5352,1302,217,5735662,34496,975,46082,65,1.8603791992808,91.845120363742
45645,30952,1500,66467,22227,5382,897,4332235,123110,1029,173254,90,2.975997424591,163.74330953
45653,27279,1421,63670,21288,5220,869,5526628,92533,1020,138405,87,1.8390645864785,141.83065325516
45648,26370,1500,75778,25339,6306,1051,3953146,122828,1042,173926,84,1.758012871676,206.07787491648
45675,23194,1327,33183,11095,2658,443,5874466,59252,988,96106,104,2.4248184316037,132.90678396424
45656,21589,1436,77898,26055,6072,1011,4130645,124993,1025,157562,77,6.1196681968344,194.5471320572
45636,20429,1322,53291,17823,4164,693,5075686,90091,1042,130861,86,2.4454491963346,135.41077129094
45651,19673,1338,41455,13863,3090,515,4393955,84052,1028,121316,91,3.4781393867725,137.02320067944
45757,19196,1203,14948,5001,1188,198,4321953,30258,1041,55754,41,5.8224096549936,98.557659630405
45759,18671,1137,11000,3678,858,143,3426730,25520,1025,54464,41,3.1987422296449,77.373926866463
45740,18289,1271,19279,6447,1554,258,4035248,36352,1142,61295,78,5.9632748341057,126.17302931723
