room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving
49659,18958499,1500,17131,5727,1314,218,17434163,762368,1500,3711035,1156,4.9977856919622,26.924501837411
49666,16412918,1500,32048,10716,2502,417,14315054,758861,1500,2890688,1070,4.6987413380725,54.367760146455
49492,12148945,1500,56209,18807,4752,792,34301627,1136630,1215,2776982,695,10.091042401001,72.353547076081
49470,9828189,1500,207690,69462,17280,2879,13724836,2561314,1201,3299497,604,29.331295333701,93.177890345234
49514,7436659,1500,35786,11967,3288,547,38012095,597724,1500,1673122,620,6.8216841456445,68.51101981407
49645,7052097,1500,63507,21238,5022,837,17826783,1106539,1500,2418453,1134,3.307281310854,52.945943160548
49372,5518549,1500,94560,31623,8484,1413,49908030,1271652,1500,2025000,762,5.5234028662412,80.400898788228
49500,4939434,1500,38727,12950,3336,556,38844471,635398,1500,1236028,628,4.2187779764078,73.126946942042
49531,4560079,1500,22400,7488,1901,316,32925120,355697,1114,998006,538,24.11015788926,61.466545059855
49556,4143049,1500,37439,12531,3174,528,27003330,434492,1141,973588,527,4.5543233496335,66.89630071469
49481,2889517,1500,49541,16575,4278,713,54042108,739149,1500,1162495,824,14.358317922352,52.691601127389
49373,2814099,1500,80066,26775,7182,1196,47556798,907028,1169,1533659,649,11.402371998267,49.948976960821
49705,2160200,1500,53088,17765,4458,743,13150460,889325,1500,887539,1031,27.871421819539,79.509882725137
49352,2023869,1500,216021,72255,18066,3010,9553340,1156937,1078,1291058,187,3.9871410871948,538.73194888569
49589,1134006,1500,44931,15031,3714,619,14656328,329337,1146,550441,372,2.5798119801961,62.577732902655
49573,801746,1500,29186,9767,2370,395,14793879,234052,1247,376117,303,2.20932110316,42.855159528063
49394,741329,1500,139211,46560,12600,2099,6140616,428625,1002,558259,127,2.3926794082696,467.76115058467
49678,588017,1500,21876,7314,1860,310,12157227,176069,1052,337727,574,2.4237428063163,85.52910888499
49327,574610,1500,238381,79728,19782,3297,5877268,626212,1037,830110,168,6.8069875240734,667.3730685749
49391,521960,1499,218431,73047,18564,3094,5188992,529162,986,611137,116,5.7043432073296,595.42782593512
49617,519620,1500,22106,7392,1824,304,8525878,205922,1071,275846,231,3.6251426564521,77.504330684502
49339,458099,1500,194123,64926,16950,2824,5842142,498251,1013,572460,129,10.553988572553,648.4386882329
49367,446769,1500,169883,56811,14544,2423,4728902,381278,1009,490990,114,1.0162736541236,312.54873469418
49395,445759,1500,187216,62613,16239,2706,4994560,474140,1000,576677,114,4.7427903483238,562.70063687335
49329,366435,1500,126946,42461,11238,1873,4259662,320619,1014,331576,107,7.3278397398878,446.5475449327
49343,364879,1500,99332,33216,7038,1173,4582349,294251,995,395595,125,3.9911190400511,420.24949634789
49457,323961,1500,91736,30677,7890,1315,4878235,234742,986,307568,99,2.3696422481878,392.11901778465
49382,284517,1500,194126,64933,16494,2749,4796655,449844,995,489821,108,8.2921326385305,467.51189970519
49380,283746,1500,162877,54476,14124,2354,4219645,355418,986,371175,111,3.8787065718199,431.77266841178
49453,265019,1500,103595,34644,8670,1444,4154971,279638,989,302459,114,9.0596602052955,370.90276449536
49473,244349,1500,33953,11343,2747,457,4114451,172303,995,167309,82,2.15110207983,311.29722195161
49336,233975,1500,129229,43229,11076,1846,4619214,305997,1000,330699,94,6.3583704761544,358.63177798455
49425,195103,1500,28234,9444,2058,343,3626242,136562,993,164672,92,4.5190621623409,310.21748905192
49390,174935,1500,70105,23447,5592,932,3312261,227564,991,253815,114,8.8989226048575,344.00125234834
49440,164049,1500,69615,23271,5873,978,3902265,203809,988,211873,89,2.6306624212138,332.34474842232
49414,159799,1500,88584,29628,6588,1097,3435348,204414,988,244702,87,0.74785767984578,204.11996241012
49356,146109,1500,48996,16386,4155,693,3749722,176223,1003,183112,106,6.3105696887097,440.99073488772
49449,144189,1499,81410,27231,6743,1124,3370760,210058,990,273538,65,3.2936406868476,423.40731693577
49362,143600,1440,44600,14917,3204,534,3184830,183499,991,199778,105,7.4935362929443,303.25086977941
49468,130015,1407,44531,14897,3432,572,3577045,188376,987,203130,106,3.5064102224253,300.17462850201
