room,level,num_players,num_mobs_killed,num_towers_killed,num_minibosses_killed,num_bosses_killed,num_clicks,num_abilities_activated,num_players_reaching_milestone_level,num_ability_items_activated,num_active_players,time_simulating,time_saving
48520,100000000,1374,96738,32361,7371,1226,47371200,5180409,1500,14013406,64,3.1345513211687,73.66272429687
48581,100000000,1353,54826,18339,4119,680,72204939,3013887,1500,11193884,451,7.7912924532839,31.394451752006
48275,100000000,1479,206104,68934,16092,2682,110297562,21897366,1500,19625650,442,4.3752680160692,53.602479485694
48583,99615462,1500,90703,30335,7168,1191,76829995,3447392,1500,12217139,902,2.8715711814873,55.529418620839
48595,91208497,1500,145067,48523,11613,1932,28975966,4500095,1500,12996870,785,46.894243768651,78.920397943256
48625,87137926,1500,388364,129864,30432,5072,41934439,7423302,1141,12178271,538,3.5741346172456,88.736442099654
48273,86687448,1500,288207,96387,22668,3777,63165999,16126153,1500,17795482,453,2.9829766053708,60.554048482763
48294,79404399,1500,277365,92778,22068,3677,84004940,17950968,1429,15967994,510,14.94026422133,127.25964082754
48274,62281761,1500,354253,118482,27780,4630,83914238,14644899,1500,14167304,411,7.028426631748,118.3584067789
48293,58735999,1500,285833,95595,22902,3816,67745941,18426095,1500,12855530,520,7.4317805169209,53.207011303925
48272,52088569,1500,425880,142437,34115,5685,100676973,16662757,1500,11709686,349,6.9785146497555,65.384058257439
48297,47341673,1500,451567,151017,36228,6038,66473833,15437779,1152,9938750,368,2.7290127367132,52.003427937624
48271,43666899,1500,304691,101877,24846,4140,71922549,15306255,1499,9793217,381,3.5545473649634,52.411545049992
48403,32233549,1500,258298,86379,20934,3488,61756498,11418628,1163,7060881,394,1.8191604703143,42.829027459746
48295,22858089,1500,336626,112578,28152,4691,47794806,10510775,1311,6289583,259,7.3531458734964,63.474603429035
48404,22785250,1499,425428,142290,34542,5757,59932292,8564564,1111,5036612,211,11.878495649945,58.714842181437
48296,22443839,1500,427293,142908,33978,5662,77251921,11069103,1170,5842436,252,4.0525159539353,65.038138050973
48930,15618609,1500,266073,88989,21869,3644,16602622,3546421,1016,3565832,467,25.728235693453,488.79971846415
48376,15605590,1500,294131,98361,25902,4317,30272142,3052283,1050,2897124,108,25.053389029603,376.64864022992
48380,8638381,1500,227179,75981,19386,3231,29091020,1818341,1019,1552992,93,2.0426974106392,376.35184256551
48237,7140785,1489,426863,142761,37428,6238,22904410,2819416,1094,2264477,81,2.5805447335875,383.75380572605
48915,6650814,1500,365632,122301,30894,5149,22212539,5746536,1224,11351210,698,8.4037989827001,583.36603295786
48278,6004991,1308,89850,30053,7020,1170,13723770,1095752,991,1199789,73,3.2819045447352,694.49340130548
48219,5817571,1240,262930,87925,19722,3287,40592978,3654790,921,2366433,84,2.2060475216158,289.46783250683
48669,5409973,1500,10736,3566,762,127,29116292,181900,984,923201,266,5.2937394792258,213.58304998478
48173,2659489,1500,252633,84498,22332,3721,22513142,1351942,995,968670,51,1.829074881281,701.99218503237
48140,2383291,1500,474576,158735,41520,6920,20457404,1489477,994,1130927,65,0.84567248956667,417.39149568113
48261,1659422,1500,117801,39401,10164,1694,15358042,500422,981,522732,39,1.2029978469906,192.17834129526
48175,1534472,1500,351217,117452,30390,5065,17026318,1141301,1012,851314,46,2.4886567637899,428.41990373348
48171,1515082,1500,437717,146400,37974,6329,19513901,1378287,999,993470,55,2.3360130347707,422.6482176651
48141,1327847,1496,199427,66699,17034,2839,17539124,944320,984,548812,57,2.9412617380366,373.52152505421
48241,1272093,1500,461357,154292,40212,6702,20477242,1350617,989,946622,53,2.2426768828992,633.15227613915
48151,1179049,1498,344039,115062,30684,5113,15998409,1119033,1003,853957,50,3.9344263420153,456.73384378342
48159,1104739,1500,270163,90348,24216,4035,19847409,826247,1008,641491,61,5.7091796261283,287.51434764383
48179,1059299,1497,363490,121578,32604,5433,17611039,1096192,997,730377,64,5.6208718084751,422.37767314275
48208,1047569,1500,451374,150981,40218,6702,20476356,1354488,1010,954989,68,2.2709391430386,699.62748916759
48178,959329,1500,181018,60537,15749,2624,15401667,665432,1006,512311,64,3.7245072245851,493.8450927716
48221,917062,1497,193545,64722,16482,2747,17062149,689740,996,473936,68,3.6805258938569,231.79613248094
48213,895799,1500,388602,129987,33829,5638,18551198,1099549,1006,712797,76,2.1248221182719,540.7801274871
